
Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#110 - >DIPPA_00183.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF12624.6,protein motif:PFAM:PF01436.20,protein motif:PFAM:PF16909.4 ;; note=N-terminal region of Chorein or VPS13,NHL repeat,Vacuolar-sorting-associated 13 protein C-terminal	superfamily	480715	1399	1465	2.26539e-07	51.8437	cl46375	NADAR superfamily	N	 - 
Q#110 - >DIPPA_00183.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF12624.6,protein motif:PFAM:PF01436.20,protein motif:PFAM:PF16909.4 ;; note=N-terminal region of Chorein or VPS13,NHL repeat,Vacuolar-sorting-associated 13 protein C-terminal	specific	396153	1279	1306	7.57606e-05	40.8483	pfam01436	NHL	 - 	cl03211
Q#110 - >DIPPA_00183.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF12624.6,protein motif:PFAM:PF01436.20,protein motif:PFAM:PF16909.4 ;; note=N-terminal region of Chorein or VPS13,NHL repeat,Vacuolar-sorting-associated 13 protein C-terminal	specific	396153	1168	1195	0.00244925	36.6111	pfam01436	NHL	 - 	cl03211
Q#111 - >DIPPA_00152.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	266	301	0.000235176	39.225	cl00213	DNA_BRE_C superfamily	N	 - 
Q#113 - >DIPPA_31224.mRNA.2 product=hypothetical protein ;; inference=protein motif:PFAM:PF07059.11 ;; note=Protein of unknown function (DUF1336)	superfamily	462076	25	234	5.9057e-21	87.6569	cl38223	EDR2_C superfamily	 - 	 - 
Q#114 - >DIPPA_31224.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF07059.11 ;; note=Protein of unknown function (DUF1336)	superfamily	462076	126	347	2.76862e-26	103.835	cl38223	EDR2_C superfamily	 - 	 - 
Q#115 - >DIPPA_16923.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13385.5 ;; note=Concanavalin A-like lectin/glucanases superfamily	specific	394967	34	63	0.000276459	35.8215	pfam00008	EGF	 - 	cl21504
Q#115 - >DIPPA_16923.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13385.5 ;; note=Concanavalin A-like lectin/glucanases superfamily	superfamily	463865	179	254	0.000339175	38.519	cl48183	Laminin_G_3 superfamily	N	 - 
Q#116 - >DIPPA_16942.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00153.26 ;; note=Mitochondrial carrier protein	superfamily	395101	233	314	1.35807e-08	49.9622	cl37969	Mito_carr superfamily	 - 	 - 
Q#116 - >DIPPA_16942.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00153.26 ;; note=Mitochondrial carrier protein	superfamily	395101	18	101	0.00133086	35.7099	cl37969	Mito_carr superfamily	 - 	 - 
Q#119 - >DIPPA_12451.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00400.31 ;; note=WD domain, G-beta repeat	specific	459801	5	40	2.14042e-06	42.3326	pfam00400	WD40	 - 	cl47546
Q#119 - >DIPPA_12451.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00400.31 ;; note=WD domain, G-beta repeat	specific	459801	439	480	0.00733319	32.7026	pfam00400	WD40	 - 	cl47546
Q#119 - >DIPPA_12451.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00400.31 ;; note=WD domain, G-beta repeat	superfamily	431196	349	404	0.0095046	36.0459	cl38315	Lactonase superfamily	NC	 - 
Q#120 - >DIPPA_01126.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF12796.6 ;; note=Ankyrin repeats (3 copies)	specific	463710	230	346	1.61463e-07	47.0329	pfam12796	Ank_2	 - 	cl48147
Q#120 - >DIPPA_01126.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF12796.6 ;; note=Ankyrin repeats (3 copies)	superfamily	463710	144	252	2.00547e-06	43.9513	cl48147	Ank_2 superfamily	 - 	 - 
Q#121 - >DIPPA_28045.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00651.30 ;; note=BTB/POZ domain	superfamily	453885	13	121	1.53675e-07	48.0224	cl38908	BTB_POZ superfamily	 - 	 - 
Q#122 - >DIPPA_28039.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	3	94	4.10045e-10	54.6161	cl40470	ps-ssRNAv_RdRp-like superfamily	N	 - 
Q#123 - >DIPPA_20703.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13857.5 ;; note=Ankyrin repeats (many copies)	superfamily	463710	14	57	0.00638437	30.8546	cl48147	Ank_2 superfamily	NC	 - 
Q#124 - >DIPPA_20702.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF03105.18 ;; note=SPX domain	superfamily	460807	92	129	1.17923e-09	54.8759	cl28943	SPX superfamily	N	 - 
Q#126 - >DIPPA_26732.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family,mitochondrial predicted localisation	superfamily	469662	146	201	0.000191219	40.3806	cl00213	DNA_BRE_C superfamily	N	 - 
Q#126 - >DIPPA_26732.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family,mitochondrial predicted localisation	superfamily	477363	357	522	0.00213993	37.6673	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#127 - >DIPPA_63294.mRNA.1 product=hypothetical protein ;; Target=TR55595__c0_g1_i1__m.7475 1 1398 +,TR55595__c0_g1_i1__m.7476 1 1398 +,TR55595__c0_g1_i1__m.7475 1 269 +,TR55595__c0_g1_i1__m.7476 1 156 +,TR82521__c0_g1_i2__m.16567 1 1491 +,TR82521__c0_g1_i2__m.16567 1 257 + ;; inference=protein motif:PFAM:PF00612.22,protein motif:PFAM:PF00085.15	specific	395056	77	260	3.63799e-53	171.257	pfam00106	adh_short	 - 	cl21454
Q#128 - >DIPPA_19015.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF02338.18 ;; note=OTU-like cysteine protease	superfamily	114219	509	639	8.07418e-10	60.8909	cl30946	SCP-1 superfamily	NC	 - 
Q#128 - >DIPPA_19015.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF02338.18 ;; note=OTU-like cysteine protease	superfamily	450417	662	745	0.000586438	38.9709	cl19932	OTU superfamily	C	 - 
Q#129 - >DIPPA_10045.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF04685.12 ;; note=Glycosyl-hydrolase family 116, catalytic region,extracellular predicted localisation	superfamily	461391	428	568	1.51894e-11	64.5781	cl25465	DUF608 superfamily	NC	 - 
Q#130 - >DIPPA_10050.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	266	301	0.000235176	39.225	cl00213	DNA_BRE_C superfamily	N	 - 
Q#131 - >DIPPA_10054.mRNA.2 product=hypothetical protein ;; inference=protein motif:PFAM:PF07947.13 ;; note=YhhN family,plasma_membrane predicted localisation,contains 8 TM domains	superfamily	470224	31	255	1.67452e-07	48.0317	cl01505	YhhN superfamily	 - 	 - 
Q#132 - >DIPPA_10054.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF07947.13 ;; note=YhhN family,plasma_membrane predicted localisation,contains 8 TM domains	superfamily	470224	31	255	1.67452e-07	48.0317	cl01505	YhhN superfamily	 - 	 - 
Q#133 - >DIPPA_32423.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF10187.8 ;; note=N-terminal domain of NEFA-interacting nuclear protein NIP30	superfamily	461827	71	152	0.00663511	34.5362	cl25553	Radial_spoke_3 superfamily	NC	 - 
Q#134 - >DIPPA_32412.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF07974.12 ;; note=EGF-like domain	specific	400365	1798	1823	1.91199e-07	47.7276	pfam07974	EGF_2	 - 	cl21504
Q#134 - >DIPPA_32412.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF07974.12 ;; note=EGF-like domain	specific	460350	3069	3099	0.000979694	37.6717	pfam01825	GPS	N	cl02559
Q#135 - >DIPPA_16475.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF01465.19 ;; note=GRIP domain	specific	460221	367	405	2.97752e-06	41.955	pfam01465	GRIP	 - 	cl47669
Q#135 - >DIPPA_16475.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF01465.19 ;; note=GRIP domain	superfamily	464943	41	167	0.000535694	40.4867	cl37899	CCDC158 superfamily	NC	 - 
Q#135 - >DIPPA_16475.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF01465.19 ;; note=GRIP domain	superfamily	462303	2	338	0.00106101	39.108	cl37761	CALCOCO1 superfamily	C	 - 
Q#139 - >DIPPA_31566.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00569.16 ;; note=Zinc finger, ZZ type,nuclear predicted localisation	specific	395451	33	75	2.32533e-08	49.4042	pfam00569	ZZ	 - 	cl00295
Q#139 - >DIPPA_31566.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00569.16 ;; note=Zinc finger, ZZ type,nuclear predicted localisation	superfamily	460830	294	617	3.44116e-07	52.847	cl38111	Atrophin-1 superfamily	C	 - 
Q#140 - >DIPPA_31560.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	16	114	2.15599e-06	47.6825	cl40470	ps-ssRNAv_RdRp-like superfamily	NC	 - 
Q#145 - >DIPPA_17816.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00168.29,protein motif:PFAM:PF00787.23 ;; note=C2 domain,PX domain	specific	425499	3	82	2.13136e-11	58.8697	pfam00168	C2	 - 	cl14603
Q#146 - >DIPPA_01329.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13469.5 ;; note=Sulfotransferase family	superfamily	480665	449	540	0.00624435	36.1145	cl46325	Sulfotransfer_3 superfamily	N	 - 
Q#148 - >DIPPA_08856.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13671.5 ;; note=AAA domain,cytoplasmic predicted localisation	superfamily	463952	153	249	2.73914e-06	44.6079	cl38431	AAA_33 superfamily	N	 - 
Q#148 - >DIPPA_08856.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13671.5 ;; note=AAA domain,cytoplasmic predicted localisation	superfamily	475120	17	36	0.000547329	37.7934	cl28899	DEAD-like_helicase_N superfamily	C	 - 
Q#149 - >DIPPA_19164.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00240.22 ;; note=Ubiquitin family	superfamily	459726	1198	1264	6.89242e-08	48.7066	cl47517	ubiquitin superfamily	 - 	 - 
Q#149 - >DIPPA_19164.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00240.22 ;; note=Ubiquitin family	superfamily	282904	704	1092	7.58241e-06	48.374	cl37540	Herpes_BLLF1 superfamily	N	 - 
Q#150 - >DIPPA_19161.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	24	147	1.80093e-10	57.6977	cl40470	ps-ssRNAv_RdRp-like superfamily	N	 - 
Q#151 - >DIPPA_07593.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	309	445	3.99851e-08	51.5345	cl40470	ps-ssRNAv_RdRp-like superfamily	N	 - 
Q#152 - >DIPPA_04594.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13450.5 ;; note=NAD(P)-binding Rossmann-like domain	specific	433218	55	111	5.40948e-06	42.5183	pfam13450	NAD_binding_8	C	cl21454
Q#153 - >DIPPA_04596.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13450.5 ;; note=NAD(P)-binding Rossmann-like domain	specific	433218	53	109	1.88259e-06	43.6739	pfam13450	NAD_binding_8	C	cl21454
Q#153 - >DIPPA_04596.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13450.5 ;; note=NAD(P)-binding Rossmann-like domain	superfamily	476868	6	124	0.00987255	36.5271	cl39093	Pyr_redox_2 superfamily	NC	 - 
Q#155 - >DIPPA_04586.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00169.28 ;; note=PH domain	specific	459697	49	130	1.23032e-08	49.8683	pfam00169	PH	 - 	cl47510
Q#155 - >DIPPA_04586.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00169.28 ;; note=PH domain	specific	395516	155	179	0.000439565	35.0203	pfam00641	zf-RanBP	 - 	cl02656
Q#156 - >DIPPA_04598.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13450.5 ;; note=NAD(P)-binding Rossmann-like domain	specific	433218	55	111	3.65317e-06	42.9035	pfam13450	NAD_binding_8	C	cl21454
Q#157 - >DIPPA_04595.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13450.5 ;; note=NAD(P)-binding Rossmann-like domain	specific	433218	54	110	4.53988e-06	42.5183	pfam13450	NAD_binding_8	C	cl21454
Q#158 - >DIPPA_63418.mRNA.1 product=hypothetical protein ;; Target=TR130341__c0_g1_i5__m.31468 1 184 + ;; inference=protein motif:PFAM:PF00589.17,protein motif:PFAM:PF03020.10,protein motif:PFAM:PF02757.12	superfamily	469662	116	163	0.00504759	34.2174	cl00213	DNA_BRE_C superfamily	N	 - 
Q#159 - >DIPPA_12357.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF01753.17 ;; note=MYND finger,nuclear predicted localisation	specific	460312	41	78	4.33624e-10	52.8072	pfam01753	zf-MYND	 - 	cl46589
Q#160 - >DIPPA_29877.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00173.27 ;; note=Cytochrome b5-like Heme/Steroid binding domain	specific	459698	6	82	1.79031e-13	61.0979	pfam00173	Cyt-b5	 - 	cl44470
Q#161 - >DIPPA_32653.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13229.5,protein motif:PFAM:PF14737.5 ;; note=Right handed beta helix region,Domain of unknown function (DUF4470)	superfamily	464289	418	494	8.27127e-11	57.923	cl20665	DUF4470 superfamily	 - 	 - 
Q#161 - >DIPPA_32653.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13229.5,protein motif:PFAM:PF14737.5 ;; note=Right handed beta helix region,Domain of unknown function (DUF4470)	specific	463811	149	323	1.23978e-10	58.9574	pfam13229	Beta_helix	 - 	cl37851
Q#162 - >DIPPA_10035.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	131	280	0.000159736	39.6102	cl00213	DNA_BRE_C superfamily	 - 	 - 
Q#163 - >DIPPA_08305.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF11051.7 ;; note=Mannosyltransferase putative	superfamily	402574	283	536	5.71458e-18	82.6577	cl12614	Mannosyl_trans3 superfamily	 - 	 - 
Q#164 - >DIPPA_25375.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF10551.8 ;; note=MULE transposase domain,cytoplasmic predicted localisation	superfamily	463145	153	243	1.89718e-18	76.919	cl48097	MULE superfamily	 - 	 - 
Q#165 - >DIPPA_25371.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00226.30 ;; note=DnaJ domain,mitochondrial predicted localisation,contains 2 TM domains	superfamily	413365	45	88	1.71201e-11	55.5567	cl02542	DnaJ superfamily	 - 	 - 
Q#166 - >DIPPA_23823.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00226.30 ;; note=DnaJ domain,mitochondrial predicted localisation,contains 2 TM domains	superfamily	413365	45	88	1.71201e-11	55.5567	cl02542	DnaJ superfamily	 - 	 - 
Q#167 - >DIPPA_35240.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00350.22 ;; note=Dynamin family	superfamily	459775	33	212	8.10171e-11	59.5523	cl47533	Dynamin_N superfamily	 - 	 - 
Q#168 - >DIPPA_34159.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF10551.8 ;; note=MULE transposase domain	superfamily	463145	425	517	1.427e-10	56.8886	cl48097	MULE superfamily	 - 	 - 
Q#168 - >DIPPA_34159.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF10551.8 ;; note=MULE transposase domain	superfamily	282904	38	206	1.75349e-10	63.0116	cl37540	Herpes_BLLF1 superfamily	NC	 - 
Q#170 - >DIPPA_03413.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF02854.18 ;; note=MIF4G domain	superfamily	413423	638	820	2.5716e-08	53.1357	cl02652	MIF4G superfamily	 - 	 - 
Q#172 - >DIPPA_10842.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00075.23 ;; note=RNase H	superfamily	449355	130	224	1.80575e-07	46.8752	cl14782	RNase_H_like superfamily	N	 - 
Q#176 - >DIPPA_07072.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	716	928	2.29989e-07	50.3789	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#176 - >DIPPA_07072.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	368653	243	320	0.00125218	38.2343	cl42451	Trypan_PARP superfamily	N	 - 
Q#178 - >DIPPA_63573.mRNA.1 product=hypothetical protein ;; Target=TR130059__c0_g1_i1__m.31392 1 1457 + ;; inference=protein motif:PFAM:PF03174.8,protein motif:PFAM:PF13287.1,protein motif:PFAM:PF13290.1,protein motif:PFAM:PF08693.5,protein motif:PFAM:PF01833.19	superfamily	463829	162	188	0.000657376	35.7257	cl44623	Fn3_assoc superfamily	C	 - 
Q#179 - >DIPPA_02572.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	234	389	8.59698e-12	62.7052	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#183 - >DIPPA_31476.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF16016.4 ;; note=Domain of unknown function (DUF4782)	specific	464975	202	331	4.77487e-12	62.2365	pfam16016	VASt	 - 	cl24548
Q#185 - >DIPPA_31875.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF01535.19 ;; note=PPR repeat,mitochondrial predicted localisation	superfamily	407303	164	302	1.60263e-06	46.6208	cl38513	PPR_long superfamily	C	 - 
Q#185 - >DIPPA_31875.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF01535.19 ;; note=PPR repeat,mitochondrial predicted localisation	superfamily	316342	134	191	0.00197982	34.6411	cl37870	PPR_3 superfamily	 - 	 - 
Q#186 - >DIPPA_11544.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00300.21 ;; note=Histidine phosphatase superfamily (branch 1)	superfamily	459751	17	99	9.9995e-11	56.834	cl47525	His_Phos_1 superfamily	C	 - 
Q#187 - >DIPPA_11532.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00643.23 ;; note=B-box zinc finger	specific	459886	44	83	1.99075e-07	44.7704	pfam00643	zf-B_box	 - 	cl47576
Q#188 - >DIPPA_04624.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	24	147	1.57291e-10	57.6977	cl40470	ps-ssRNAv_RdRp-like superfamily	N	 - 
Q#189 - >DIPPA_04627.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	234	389	8.59698e-12	62.7052	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#190 - >DIPPA_03822.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	234	389	8.59698e-12	62.7052	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#191 - >DIPPA_22602.mRNA.1 product=hypothetical protein ;; note=plasma_membrane predicted localisation,contains 5 TM domains	superfamily	466206	24	128	0.00800681	35.1934	cl45234	DUF6320 superfamily	C	 - 
Q#192 - >DIPPA_22601.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	210	362	5.61007e-10	56.1569	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#193 - >DIPPA_22606.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	234	389	8.59698e-12	62.7052	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#194 - >DIPPA_63641.mRNA.1 product=hypothetical protein ;; Target=TR63250__c1_g1_i2__m.10218 1 5052 +,TR63250__c1_g1_i2__m.10218 1 1244 + ;; inference=protein motif:PFAM:PF01400.19,protein motif:PFAM:PF07974.8	superfamily	426242	161	209	0.00139372	39.1863	cl27699	Astacin superfamily	NC	 - 
Q#194 - >DIPPA_63641.mRNA.1 product=hypothetical protein ;; Target=TR63250__c1_g1_i2__m.10218 1 5052 +,TR63250__c1_g1_i2__m.10218 1 1244 + ;; inference=protein motif:PFAM:PF01400.19,protein motif:PFAM:PF07974.8	specific	400365	996	1020	0.00152403	35.4013	pfam07974	EGF_2	 - 	cl21504
Q#195 - >DIPPA_03956.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13287.5 ;; note=Fn3 associated	superfamily	463829	211	263	3.29672e-07	46.126	cl44623	Fn3_assoc superfamily	 - 	 - 
